IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
151127060,MISSING PERSON,MISSING ADULT,Thursday,12/31/2015,20:00,SOUTHERN,NONE,0 Block of MOSS ST,-122.407999186749,37.7778241673064,"(37.7778241673064, -122.407999186749)",15112706074000
166008994,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/31/2015,20:00,PARK,NONE,OAK ST / DIVISADERO ST,-122.437422446098,37.7731323316038,"(37.7731323316038, -122.437422446098)",16600899406244
160004912,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,12/31/2015,20:00,CENTRAL,NONE,900 Block of SUTTER ST,-122.416010946957,37.7882266719693,"(37.7882266719693, -122.416010946957)",16000491206303
151126915,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,12/31/2015,19:57,NORTHERN,"ARREST, BOOKED",LOMBARD ST / DIVISADERO ST,-122.442649696374,37.798999247001,"(37.798999247001, -122.442649696374)",15112691565015
166000279,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,12/31/2015,19:30,INGLESIDE,NONE,REX AV / JUANITA WY,-122.456995453356,37.7404197619186,"(37.7404197619186, -122.456995453356)",16600027906372
151126896,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Thursday,12/31/2015,19:30,NORTHERN,NONE,900 Block of MCALLISTER ST,-122.428464085513,37.7791067704679,"(37.7791067704679, -122.428464085513)",15112689615161
151126896,SECONDARY CODES,DOMESTIC VIOLENCE,Thursday,12/31/2015,19:30,NORTHERN,NONE,900 Block of MCALLISTER ST,-122.428464085513,37.7791067704679,"(37.7791067704679, -122.428464085513)",15112689615200
151126896,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Thursday,12/31/2015,19:30,NORTHERN,NONE,900 Block of MCALLISTER ST,-122.428464085513,37.7791067704679,"(37.7791067704679, -122.428464085513)",15112689628161
160017200,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,12/31/2015,19:30,SOUTHERN,NONE,700 Block of 4TH ST,-122.394548293028,37.7766651941599,"(37.7766651941599, -122.394548293028)",16001720006153
151126987,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,12/31/2015,19:28,SOUTHERN,NONE,800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",15112698706373
151127054,MISSING PERSON,FOUND PERSON,Thursday,12/31/2015,19:18,SOUTHERN,UNFOUNDED,0 Block of MOSS ST,-122.407999186749,37.7778241673064,"(37.7778241673064, -122.407999186749)",15112705475000
151127054,MISSING PERSON,MISSING JUVENILE,Thursday,12/31/2015,19:18,SOUTHERN,UNFOUNDED,0 Block of MOSS ST,-122.407999186749,37.7778241673064,"(37.7778241673064, -122.407999186749)",15112705474010
151126874,NON-CRIMINAL,AIDED CASE,Thursday,12/31/2015,19:14,TARAVAL,NONE,1700 Block of 30TH AV,-122.488254690051,37.7546394210499,"(37.7546394210499, -122.488254690051)",15112687451040
160001576,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,12/31/2015,19:00,INGLESIDE,NONE,100 Block of MANGELS AV,-122.440327258492,37.7330526231177,"(37.7330526231177, -122.440327258492)",16000157607021
160004746,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,12/31/2015,19:00,MISSION,NONE,20TH ST / HARRISON ST,-122.412502863675,37.7590272974496,"(37.7590272974496, -122.412502863675)",16000474607021
166005445,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/31/2015,19:00,INGLESIDE,NONE,DAY ST / CHURCH ST,-122.426595481075,37.7428957878534,"(37.7428957878534, -122.426595481075)",16600544506244
166000257,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/31/2015,19:00,INGLESIDE,NONE,0 Block of HAZELWOOD AV,-122.453924110753,37.7286581710919,"(37.7286581710919, -122.453924110753)",16600025706244
160008908,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,12/31/2015,18:30,SOUTHERN,NONE,0 Block of 8TH ST,-122.41360156412,37.7778879642123,"(37.7778879642123, -122.41360156412)",16000890806374
166003110,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/31/2015,18:30,CENTRAL,NONE,SANSOME ST / VALLEJO ST,-122.402423032514,37.7993831220076,"(37.7993831220076, -122.402423032514)",16600311006244
160018139,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,12/31/2015,18:30,TENDERLOIN,NONE,OFARRELL ST / TAYLOR ST,-122.411328369311,37.7859963050476,"(37.7859963050476, -122.411328369311)",16001813906374
160000330,MISSING PERSON,MISSING JUVENILE,Thursday,12/31/2015,18:30,PARK,NONE,100 Block of BELVEDERE ST,-122.449328648219,37.7677738874748,"(37.7677738874748, -122.449328648219)",16000033074010
166002388,NON-CRIMINAL,LOST PROPERTY,Thursday,12/31/2015,18:15,TENDERLOIN,NONE,0 Block of POWELL ST,-122.407845374111,37.7850943210103,"(37.7850943210103, -122.407845374111)",16600238871000
166002479,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,12/31/2015,18:00,RICHMOND,NONE,600 Block of 12TH AV,-122.470295051017,37.7759942821838,"(37.7759942821838, -122.470295051017)",16600247906372
166008295,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/31/2015,18:00,SOUTHERN,NONE,HARRISON ST / MERLIN ST,-122.4023891145,37.7786033804946,"(37.7786033804946, -122.4023891145)",16600829506244
160001827,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/31/2015,18:00,CENTRAL,NONE,SANSOME ST / GREEN ST,-122.402609381311,37.8003058186718,"(37.8003058186718, -122.402609381311)",16000182706244
160001827,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,12/31/2015,18:00,CENTRAL,NONE,SANSOME ST / GREEN ST,-122.402609381311,37.8003058186718,"(37.8003058186718, -122.402609381311)",16000182709320
160002706,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Thursday,12/31/2015,18:00,INGLESIDE,NONE,700 Block of HURON AV,-122.450450654907,37.7114481484715,"(37.7114481484715, -122.450450654907)",16000270628161
151126868,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,12/31/2015,18:00,CENTRAL,NONE,POWELL ST / VALLEJO ST,-122.41045954645,37.7983714449989,"(37.7983714449989, -122.41045954645)",15112686809320
160002609,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,12/31/2015,18:00,RICHMOND,NONE,3100 Block of CALIFORNIA ST,-122.446121745552,37.7874025583473,"(37.7874025583473, -122.446121745552)",16000260928160
160000374,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,12/31/2015,18:00,NORTHERN,NONE,FERN ST / GOUGH ST,-122.425141903842,37.7875955155892,"(37.7875955155892, -122.425141903842)",16000037407021
160003748,VEHICLE THEFT,STOLEN TRUCK,Thursday,12/31/2015,18:00,RICHMOND,NONE,500 Block of 20TH AV,-122.479103193027,37.7774626165128,"(37.7774626165128, -122.479103193027)",16000374807025
151126818,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,12/31/2015,17:59,BAYVIEW,"ARREST, BOOKED",2800 Block of SAN BRUNO AV,-122.402780926364,37.7258401277408,"(37.7258401277408, -122.402780926364)",15112681806372
151126818,ASSAULT,THREATS AGAINST LIFE,Thursday,12/31/2015,17:59,BAYVIEW,"ARREST, BOOKED",2800 Block of SAN BRUNO AV,-122.402780926364,37.7258401277408,"(37.7258401277408, -122.402780926364)",15112681819057
151126642,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,12/31/2015,17:36,NORTHERN,NONE,1900 Block of LOMBARD ST,-122.433622196421,37.800270294431,"(37.800270294431, -122.433622196421)",15112664264070
151126642,EMBEZZLEMENT,"EMBEZZLEMENT, GRAND THEFT BY EMPLOYEE",Thursday,12/31/2015,17:36,NORTHERN,NONE,1900 Block of LOMBARD ST,-122.433622196421,37.800270294431,"(37.800270294431, -122.433622196421)",15112664210045
151126824,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,12/31/2015,17:35,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",15112682403014
160015840,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,12/31/2015,17:30,RICHMOND,NONE,200 Block of 26TH AV,-122.486085858566,37.7847505828099,"(37.7847505828099, -122.486085858566)",16001584028160
151127032,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,12/31/2015,17:30,INGLESIDE,NONE,1700 Block of SAN JOSE AV,-122.439348147621,37.7294331676242,"(37.7294331676242, -122.439348147621)",15112703203074
166000263,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/31/2015,17:30,INGLESIDE,NONE,0 Block of HAZELWOOD AV,-122.454084854429,37.7294941295348,"(37.7294941295348, -122.454084854429)",16600026306244
151126711,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Thursday,12/31/2015,17:27,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.414029821727,37.7823291237659,"(37.7823291237659, -122.414029821727)",15112671112080
151126711,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Thursday,12/31/2015,17:27,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.414029821727,37.7823291237659,"(37.7823291237659, -122.414029821727)",15112671116662
151126711,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Thursday,12/31/2015,17:27,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.414029821727,37.7823291237659,"(37.7823291237659, -122.414029821727)",15112671103011
151126880,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/31/2015,17:20,NORTHERN,NONE,LOMBARD ST / LARKIN ST,-122.42126135848,37.8017586868008,"(37.8017586868008, -122.42126135848)",15112688006244
151126614,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,12/31/2015,17:16,INGLESIDE,"ARREST, BOOKED",FOERSTER ST / FLOOD AV,-122.448856578297,37.7298827464388,"(37.7298827464388, -122.448856578297)",15112661465016
160008180,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/31/2015,17:10,RICHMOND,NONE,3400 Block of GEARY BL,-122.455895726372,37.781280554263,"(37.781280554263, -122.455895726372)",16000818006244
160009019,LARCENY/THEFT,"LOST PROPERTY, GRAND THEFT",Thursday,12/31/2015,17:00,MISSION,NONE,500 Block of CHURCH ST,-122.428538964654,37.7624845773087,"(37.7624845773087, -122.428538964654)",16000901926145
151127123,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,12/31/2015,17:00,TARAVAL,NONE,1800 Block of VICENTE ST,-122.48560378101,37.7388214326705,"(37.7388214326705, -122.48560378101)",15112712364070
151126608,NON-CRIMINAL,FOUND PROPERTY,Thursday,12/31/2015,17:00,CENTRAL,NONE,0 Block of DRUMM ST,-122.396556426173,37.7941169057941,"(37.7941169057941, -122.396556426173)",15112660872000
166002394,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/31/2015,17:00,RICHMOND,NONE,CLEMENT ST / 32ND AV,-122.492374470766,37.7816741486722,"(37.7816741486722, -122.492374470766)",16600239406244
160000716,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,12/31/2015,17:00,SOUTHERN,NONE,FOLSOM ST / 4TH ST,-122.401161555602,37.7820238478975,"(37.7820238478975, -122.401161555602)",16000071607021
160001128,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Thursday,12/31/2015,17:00,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.397615567933,37.7773918242817,"(37.7773918242817, -122.397615567933)",16000112805071
160001128,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Thursday,12/31/2015,17:00,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.397615567933,37.7773918242817,"(37.7773918242817, -122.397615567933)",16000112805141
160001338,VEHICLE THEFT,STOLEN TRUCK,Thursday,12/31/2015,17:00,PARK,NONE,14TH ST / NOE ST,-122.433409294261,37.7674598906238,"(37.7674598906238, -122.433409294261)",16000133807025
160001639,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/31/2015,17:00,BAYVIEW,NONE,300 Block of PENNSYLVANIA AV,-122.393618256447,37.7620993536648,"(37.7620993536648, -122.393618256447)",16000163906244
160001639,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,12/31/2015,17:00,BAYVIEW,NONE,300 Block of PENNSYLVANIA AV,-122.393618256447,37.7620993536648,"(37.7620993536648, -122.393618256447)",16000163907021
160004075,TRESPASS,TRESPASSING,Thursday,12/31/2015,17:00,NORTHERN,NONE,1600 Block of POST ST,-122.428992673997,37.7857262026184,"(37.7857262026184, -122.428992673997)",16000407527195
160004075,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,12/31/2015,17:00,NORTHERN,NONE,1600 Block of POST ST,-122.428992673997,37.7857262026184,"(37.7857262026184, -122.428992673997)",16000407528150
160005164,NON-CRIMINAL,FOUND PROPERTY,Thursday,12/31/2015,17:00,PARK,NONE,HAYES ST / MASONIC AV,-122.446091525499,37.7739344794834,"(37.7739344794834, -122.446091525499)",16000516472000
160008215,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,12/31/2015,17:00,SOUTHERN,NONE,300 Block of BERRY ST,-122.396759086061,37.7731734400875,"(37.7731734400875, -122.396759086061)",16000821506304
160008453,"SEX OFFENSES, FORCIBLE",SODOMY (ADULT VICTIM),Thursday,12/31/2015,17:00,MISSION,NONE,500 Block of CHURCH ST,-122.428538964654,37.7624845773087,"(37.7624845773087, -122.428538964654)",16000845314072
160008453,NON-CRIMINAL,FOUND PROPERTY,Thursday,12/31/2015,17:00,MISSION,NONE,500 Block of CHURCH ST,-122.428538964654,37.7624845773087,"(37.7624845773087, -122.428538964654)",16000845372000
160008704,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, FORCIBLE ENTRY",Thursday,12/31/2015,17:00,BAYVIEW,NONE,1100 Block of 4TH ST,-122.391437975933,37.7739001253703,"(37.7739001253703, -122.391437975933)",16000870405171
151126692,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,12/31/2015,16:56,TENDERLOIN,NONE,100 Block of TURK ST,-122.411593095704,37.7830529510782,"(37.7830529510782, -122.411593095704)",15112669264070
160005249,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,12/31/2015,16:50,MISSION,NONE,200 Block of POTRERO AV,-122.407677083883,37.7664151429496,"(37.7664151429496, -122.407677083883)",16000524968020
151126761,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Thursday,12/31/2015,16:45,PARK,NONE,FULTON ST / PIERCE ST,-122.434865853498,37.7772809749441,"(37.7772809749441, -122.434865853498)",15112676105073
151126761,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/31/2015,16:45,PARK,NONE,FULTON ST / PIERCE ST,-122.434865853498,37.7772809749441,"(37.7772809749441, -122.434865853498)",15112676106244
160001582,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,12/31/2015,16:40,SOUTHERN,NONE,800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",16000158209320
160000926,MISSING PERSON,MISSING JUVENILE,Thursday,12/31/2015,16:30,SOUTHERN,NONE,0 Block of MOSS ST,-122.407999186749,37.7778241673064,"(37.7778241673064, -122.407999186749)",16000092674010
160000926,MISSING PERSON,FOUND PERSON,Thursday,12/31/2015,16:30,SOUTHERN,NONE,0 Block of MOSS ST,-122.407999186749,37.7778241673064,"(37.7778241673064, -122.407999186749)",16000092675000
151126705,OTHER OFFENSES,PROBATION VIOLATION,Thursday,12/31/2015,16:05,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.406520987144,37.7850629421661,"(37.7850629421661, -122.406520987144)",15112670526170
151126705,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,12/31/2015,16:05,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.406520987144,37.7850629421661,"(37.7850629421661, -122.406520987144)",15112670506363
166000285,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,12/31/2015,16:00,INGLESIDE,NONE,100 Block of LAURA ST,-122.451966034443,37.7111023433435,"(37.7111023433435, -122.451966034443)",16600028528150
160004611,BURGLARY,"BURGLARY OF WAREHOUSE, UNLAWFUL ENTRY",Thursday,12/31/2015,16:00,BAYVIEW,NONE,1100 Block of REVERE AV,-122.381608900005,37.7267454370366,"(37.7267454370366, -122.381608900005)",16000461105063
166001142,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,12/31/2015,16:00,BAYVIEW,NONE,1100 Block of BAY SHORE BL,-122.402819619201,37.7296436587608,"(37.7296436587608, -122.402819619201)",16600114228150
151126993,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Thursday,12/31/2015,16:00,SOUTHERN,NONE,100 Block of 7TH ST,-122.410718060304,37.7789597633583,"(37.7789597633583, -122.410718060304)",15112699306223
160002104,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",Thursday,12/31/2015,16:00,BAYVIEW,NONE,100 Block of EXECUTIVEPARK BL,-122.393319107405,37.711208427132,"(37.711208427132, -122.393319107405)",16000210405072
151126454,MISSING PERSON,MISSING JUVENILE,Thursday,12/31/2015,15:31,MISSION,NONE,0 Block of HOFF ST,-122.420436287467,37.7641743318753,"(37.7641743318753, -122.420436287467)",15112645474010
151126498,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,12/31/2015,15:30,SOUTHERN,NONE,0 Block of FREMONT ST,-122.397526111294,37.7910498079932,"(37.7910498079932, -122.397526111294)",15112649864070
151126830,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,12/31/2015,15:30,TARAVAL,NONE,900 Block of TARAVAL ST,-122.476211458458,37.7429719095254,"(37.7429719095254, -122.476211458458)",15112683006304
151126799,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,12/31/2015,15:30,SOUTHERN,NONE,0 Block of THE EMBARCADEROSOUTH ST,-122.388379873919,37.7833104067015,"(37.7833104067015, -122.388379873919)",15112679906153
166001318,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,12/31/2015,15:30,SOUTHERN,NONE,BRYANT ST / 9TH ST,-122.408534526845,37.7712906694516,"(37.7712906694516, -122.408534526845)",16600131806374
151126539,NON-CRIMINAL,FOUND PROPERTY,Thursday,12/31/2015,15:30,PARK,NONE,BUENAVISTAEAST AV / HAIGHT ST,-122.440359655894,37.7708480203633,"(37.7708480203633, -122.440359655894)",15112653972000
151126539,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/31/2015,15:30,PARK,NONE,BUENAVISTAEAST AV / HAIGHT ST,-122.440359655894,37.7708480203633,"(37.7708480203633, -122.440359655894)",15112653906244
160047495,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,12/31/2015,15:30,RICHMOND,NONE,0 Block of 12TH AV,-122.471194406641,37.7865324808919,"(37.7865324808919, -122.471194406641)",16004749568020
151126501,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,12/31/2015,15:15,CENTRAL,"ARREST, BOOKED",1200 Block of GRANT AV,-122.407110077805,37.7986457830055,"(37.7986457830055, -122.407110077805)",15112650115040
151126501,SECONDARY CODES,DOMESTIC VIOLENCE,Thursday,12/31/2015,15:15,CENTRAL,"ARREST, BOOKED",1200 Block of GRANT AV,-122.407110077805,37.7986457830055,"(37.7986457830055, -122.407110077805)",15112650115200
160001015,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,12/31/2015,15:00,INGLESIDE,NONE,500 Block of 29TH ST,-122.432225949052,37.7433073139011,"(37.7433073139011, -122.432225949052)",16000101507021
160042188,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Thursday,12/31/2015,15:00,TARAVAL,NONE,1300 Block of 29TH AV,-122.487703103231,37.7621443722126,"(37.7621443722126, -122.487703103231)",16004218809029
160001792,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,12/31/2015,15:00,SOUTHERN,NONE,HOWARD ST / 2ND ST,-122.398261647342,37.7867787589097,"(37.7867787589097, -122.398261647342)",16000179207021
151126363,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Thursday,12/31/2015,15:00,CENTRAL,NONE,0 Block of MAIDEN LN,-122.404366570224,37.7883830183627,"(37.7883830183627, -122.404366570224)",15112636306364
160003635,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,12/31/2015,15:00,SOUTHERN,NONE,100 Block of 2ND ST,-122.399071684966,37.787352867216,"(37.787352867216, -122.399071684966)",16000363528150
151126404,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,12/31/2015,15:00,CENTRAL,NONE,1100 Block of GRANT AV,-122.406817843184,37.7971943093664,"(37.7971943093664, -122.406817843184)",15112640406153
151126313,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,12/31/2015,14:48,CENTRAL,NONE,200 Block of BATTERY ST,-122.400171834642,37.7939050731848,"(37.7939050731848, -122.400171834642)",15112631364085
151126329,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/31/2015,14:45,MISSION,NONE,MARKET ST / 15TH ST,-122.431028702713,37.7658672394532,"(37.7658672394532, -122.431028702713)",15112632906244
166000401,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/31/2015,14:30,NORTHERN,NONE,PIERCE ST / LOMBARD ST,-122.439337465056,37.7994245989124,"(37.7994245989124, -122.439337465056)",16600040106244
160001695,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,12/31/2015,14:25,INGLESIDE,NONE,0 Block of WABASH TR,-122.401185032333,37.713704040389,"(37.713704040389, -122.401185032333)",16000169507021
151126294,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,12/31/2015,14:01,MISSION,"ARREST, BOOKED",400 Block of VALENCIA ST,-122.421935077177,37.7661343875141,"(37.7661343875141, -122.421935077177)",15112629404013
160000998,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Thursday,12/31/2015,14:00,MISSION,"ARREST, BOOKED",800 Block of CAPP ST,-122.417361447481,37.7530927418726,"(37.7530927418726, -122.417361447481)",16000099827090
160005443,MISSING PERSON,MISSING ADULT,Thursday,12/31/2015,14:00,TARAVAL,NONE,1800 Block of 35TH AV,-122.493621111209,37.7525283595112,"(37.7525283595112, -122.493621111209)",16000544374000
160000998,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,12/31/2015,14:00,MISSION,"ARREST, BOOKED",800 Block of CAPP ST,-122.417361447481,37.7530927418726,"(37.7530927418726, -122.417361447481)",16000099865010
151126589,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,12/31/2015,14:00,RICHMOND,NONE,JOHNFKENNEDY DR / TRANSVERSE DR,-122.479893513106,37.7704927987827,"(37.7704927987827, -122.479893513106)",15112658906243
160000998,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Thursday,12/31/2015,14:00,MISSION,"ARREST, BOOKED",800 Block of CAPP ST,-122.417361447481,37.7530927418726,"(37.7530927418726, -122.417361447481)",16000099871010
160000998,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Thursday,12/31/2015,14:00,MISSION,"ARREST, BOOKED",800 Block of CAPP ST,-122.417361447481,37.7530927418726,"(37.7530927418726, -122.417361447481)",16000099871012
